,Gene_ID,Comparison,NR ID,NT ID,KO Name,Swissprot ID,PFAM ID,KOG ID,Hit1_acc,,,,,,
1763,PGSC0003DMG400000440,Cv111,XP_006348995.1,XM_006348933.2,--,Q94B55,PF00023//PF03275//PF13639//PF13606,KOG4177,XB31_ARATH,,,,,,
1764,PGSC0003DMG400004659,Cv111,XP_006349916.1,XM_006349854.2,E5.1.3.6,Q9LIS3,PF00106//PF00520//PF00056//PF01370//PF01073,KOG1371,GAE6_ARATH,,,,,,
1765,PGSC0003DMG400010485,Cv111,XP_006365622.1,AK327246.1,"ppnK, NADK",Q5JK52,PF01513//PF00781,KOG2178,NADK1_ORYSJ,,,,,,
1766,PGSC0003DMG400015006,Cv111,XP_006350254.1,XM_006350192.2,--,Q54YG5,--,KOG3315,TPPC5_DICDI,,,,,,
1767,Novel00368,Cv111,XP_006346501.1,XR_001473327.1,SNX13,--,--,--,-,,,,,,
1768,PGSC0003DMG400006351,Cv111,XP_004236733.1,XM_006346648.2,E5.2.1.8,Q9M2S7,PF05680//PF00254,KOG0543,FK201_ARATH,,,,,,
1769,PGSC0003DMG400014200,Cv111,XP_006341380.1,XM_006341318.2,FLOT,D2XNQ8,--,--,FLOT1_MEDTR,,,,,,
1770,PGSC0003DMG400000685,Cv111,XP_009606234.1,XM_006357911.2,--,Q9SJB4,PF00657,--,GDL34_ARATH,,,,,,
1771,PGSC0003DMG400003964,Cv111,XP_006351020.1,XM_006350958.2,--,Q39117,PF02416,--,TGT2_ARATH,,,,,,
1772,PGSC0003DMG400030684,Cv111,XP_006359498.1,XM_006359436.2,SLC17A,Q3E9A0,PF00083//PF03424//PF07690,KOG2532,ANTR6_ARATH,,,,,,
1773,PGSC0003DMG400019959,Cv111,XP_006366650.1,NM_001318541.1,--,Q9SUT9,PF01925,KOG1792,RTNLB_ARATH,,,,,,
1774,PGSC0003DMG400012163,Cv111,XP_006343887.1,XM_006343826.2,SPA1,Q9T014,PF00069//PF07714//PF00400,KOG0266,SPA2_ARATH,,,,,,
1775,PGSC0003DMG400014345,Cv111,XP_006353296.1,XM_006353234.1,--,Q9SMT7,PF00501,KOG1176,4CLLA_ARATH,,,,,,
1776,PGSC0003DMG400030802,Cv111,XP_002298397.2,XM_015303365.1,"RP-S2e, RPS2",Q8L8Y0,PF03719//PF00333,KOG0877,RS21_ARATH,,,,,,
1777,Novel01790,Cv111,XP_006343081.1,XM_006343019.2,--,Q9M817,PF16716//PF07690//PF00854,--,PTR6_ARATH,,,,,,
1778,PGSC0003DMG400000345,Cv111,XP_004251656.1,XM_006353453.2,"RP-L31e, RPL31",P46290,PF01198,KOG0893,RL31_NICGU,,,,,,
1779,PGSC0003DMG400020638,Cv111,XP_006344092.1,XM_006344030.2,--,--,--,--,-,,,,,,
1780,PGSC0003DMG400012696,Cv111,XP_010319169.1,XM_006357939.2,E3.6.3.8,O22218,PF12515//PF01393//PF00122,KOG0204,ACA4_ARATH,,,,,,
1781,PGSC0003DMG400017231,Cv111,XP_006354500.1,XM_006354438.2,ERF1,Q8LDC8,PF00847,--,ERF92_ARATH,,,,,,
1782,PGSC0003DMG400016063,Cv111,XP_006338201.1,XM_006338139.2,--,--,--,--,-,,,,,,
1783,PGSC0003DMG400017518,Cv111,XP_006352862.1,HG975447.1,--,--,PF00569//PF13994,--,-,,,,,,
1784,PGSC0003DMG400027194,Cv111,XP_006355688.1,XM_006355626.2,--,Q9FN03,--,KOG1426,UVR8_ARATH,,,,,,
1785,PGSC0003DMG400002821,Cv111,XP_006344258.1,XM_006344196.2,--,--,--,--,-,,,,,,
1786,PGSC0003DMG400015342,Cv111,XP_006358988.1,AY704177.1,--,Q93VY3,--,--,NAC72_ARATH,,,,,,
1787,PGSC0003DMG400016140,Cv111,XP_006353182.1,XM_006353120.2,"SLC25A11, OGC",Q9SJY5,--,KOG0759,PUMP5_ARATH,,,,,,
1788,PGSC0003DMG400025174,Cv111,XP_011088325.1,XM_006365426.2,"ACSL, fadD",Q9XIA9,PF00501,KOG1256,LACS2_ARATH,,,,,,
1789,PGSC0003DMG400014029,Cv111,XP_006342917.1,XM_006342855.2,--,--,--,--,-,,,,,,
1790,PGSC0003DMG400027631,Cv111,XP_006348371.1,HG975446.1,E1.14.11.13,Q9XG83,PF03171,--,G2OX_PHACN,,,,,,
1791,PGSC0003DMG400019276,Cv111,XP_010324340.1,XM_015226658.1,--,O81833,PF00954//PF11883//PF07714//PF00069,--,SD11_ARATH,,,,,,
1792,PGSC0003DMG400027071,Cv111,XP_004241516.1,XM_006347360.2,--,Q9SKB2,PF00069//PF07714//PF12822//PF13855//PF00560,--,SBIR1_ARATH,,,,,,
1793,PGSC0003DMG400015754,Cv111,XP_006365467.1,XM_006365405.2,--,Q9SVM8,PF16367//PF00076//PF04847,KOG0118,RBG2_ARATH,,,,,,
1794,PGSC0003DMG400027017,Cv111,XP_006347303.1,HG975445.1,--,Q96288,PF01405//PF00643,--,BBX24_ARATH,,,,,,
1795,PGSC0003DMG400009466,Cv111,XP_006354022.1,XM_006353960.2,--,O81464,PF00403//PF02107,--,HIP24_ARATH,,,,,,
1796,PGSC0003DMG400027855,Cv111,XP_006367296.1,XM_006367234.2,--,--,PF02365,--,-,,,,,,
1797,Novel02679,Cv111,XP_004240463.1,XM_006364482.2,E2.4.1.173,Q9M8Z7,PF00201//PF03033,--,U80A2_ARATH,,,,,,
1798,PGSC0003DMG400024857,Cv111,XP_006356329.1,XM_015312788.1,"SKP2, FBXL1",Q9LPL4,PF13516//PF00560//PF13855//PF12937//PF00646,KOG1947,SKP2A_ARATH,,,,,,
1799,PGSC0003DMG400015726,Cv111,XP_006341310.1,XM_006341248.2,"GST, gst",Q9FUS8,PF02798//PF13417//PF13409,--,GSTUH_ARATH,,,,,,
1800,PGSC0003DMG400002519,Cv111,XP_004235632.1,XM_006342964.2,--,Q9LU14,PF00657,--,APG2_ARATH,,,,,,
1801,PGSC0003DMG400002937,Cv111,XP_006345280.1,XM_015307757.1,--,Q9C9H7,PF00560//PF13855,--,RLP12_ARATH,,,,,,
1802,PGSC0003DMG401011372,Cv111,XP_006359388.1,XM_006359326.2,"thiN, TPK1, THI80",F4IV16,PF04265//PF04263//PF15172,KOG3153,TPK2_ARATH,,,,,,
1803,PGSC0003DMG400010166,Cv111,XP_006353906.1,XM_006353844.2,"TC.MATE, SLC47A, norM, mdtK, dinF",F4JTB3,PF01554,--,DTX35_ARATH,,,,,,
1804,PGSC0003DMG400008420,Cv111,XP_006343478.1,HG975523.1,--,Q9C9H5,PF00759//PF00830//PF00331,--,GUN9_ARATH,,,,,,
1805,PGSC0003DMG400022348,Cv111,XP_006347160.1,XM_006347098.2,--,--,--,--,-,,,,,,
1806,PGSC0003DMG400018311,Cv111,XP_006357492.1,XM_006357430.2,--,Q940P5,PF00335,--,TET19_ARATH,,,,,,
1807,Novel02204,Cv111,XP_009605272.1,XR_366787.2,--,--,--,--,-,,,,,,
1808,PGSC0003DMG400031365,Cv111,XP_009625397.1,XM_004249510.2,E4.3.1.24,P35513,PF05115,KOG0222,PAL2_TOBAC,,,,,,
1809,Novel02272,Cv111,HG975448.1,HG975448.1,--,--,--,--,-,,,,,,
1810,PGSC0003DMG400023375,Cv111,XP_007144308.1,XM_006345784.2,H2B,Q9LQQ4,PF03847//PF05132//PF00125,KOG1744,H2B1_ARATH,,,,,,
1811,PGSC0003DMG400012762,Cv111,XP_006339429.1,XM_006339368.2,"maiA, GSTZ1",Q9ZVQ3,PF13409//PF02798//PF13417,KOG0868,GSTZ1_ARATH,,,,,,
1812,Novel02003,Cv111,XP_006358038.1,XM_015313721.1,--,--,PF07839,--,-,,,,,,
1813,PGSC0003DMG400024081,Cv111,XP_009593058.1,XM_006343247.2,--,Q9SHY2,PF06305//PF03169,--,YSL7_ARATH,,,,,,
1814,PGSC0003DMG400020050,Cv111,XP_006352779.1,XM_006352717.2,--,Q9LDG2,--,--,TBL10_ARATH,,,,,,
1815,PGSC0003DMG401029257,Cv111,XP_010922493.1,XM_015306559.1,"MECR, NRBF1",--,PF10662,--,-,,,,,,
1816,PGSC0003DMG400018378,Cv111,XP_006357545.1,XM_006357483.2,--,--,--,--,-,,,,,,
1817,PGSC0003DMG400019511,Cv111,XP_006364593.1,XM_006364531.2,MDH2,Q9SN86,PF02866//PF01073//PF00056//PF01118,KOG1494,MDHP_ARATH,,,,,,
1818,PGSC0003DMG400011406,Cv111,XP_006359428.1,XM_006359366.2,"grxC, GLRX, GLRX2",O04341,PF03814//PF00462,--,GRXS9_ARATH,,,,,,
1819,PGSC0003DMG400025752,Cv111,XP_006346321.1,HG975513.1,--,Q9FN11,PF00320//PF06324,--,LBD37_ARATH,,,,,,
1820,PGSC0003DMG400001631,Cv111,XP_006359655.1,XM_006359592.2,--,Q9T0I5,--,--,PRP4_ARATH,,,,,,
1821,PGSC0003DMG400019971,Cv111,XP_006364042.1,XM_006363980.2,FKF1,Q9C9W9,PF00989//PF01344//PF09026//PF12937//PF00646//PF08447//PF07646,--,ADO3_ARATH,,,,,,
1822,PGSC0003DMG400015464,Cv111,XP_006342578.1,XM_006342517.2,--,Q9FWS6,PF02577,--,BBD1_ARATH,,,,,,
1823,PGSC0003DMG400027401,Cv111,XP_006340334.1,XM_006340276.2,--,P00561,PF00742//PF03447,KOG0455,AK1H_ECOLI,,,,,,
1824,PGSC0003DMG402028683,Cv111,XP_006351033.1,HG975450.1,--,Q940A6,PF17049//PF07578//PF00515//PF00637,--,PP325_ARATH,,,,,,
1825,PGSC0003DMG400029315,Cv111,XP_006342534.1,XM_006342472.2,--,--,--,--,-,,,,,,
1826,PGSC0003DMG401018530,Cv111,XP_006350528.1,HG975515.1,--,--,PF01199,--,-,,,,,,
1827,PGSC0003DMG401000554,Cv111,XP_006347531.1,XM_006347469.2,--,O81916,PF12763//PF13405//PF13499//PF13202//PF00036//PF13833,--,YC22_ARATH,,,,,,
1828,PGSC0003DMG400030220,Cv111,XP_009608048.1,XM_006360410.2,--,P95648,PF07728//PF07724//PF13606//PF05496//PF00158//PF06309//PF00023//PF00004,KOG4177,CBBX_RHOSH,,,,,,
1829,PGSC0003DMG400028815,Cv111,XP_010313685.1,XM_006351937.2,--,Q9SS37,--,--,RTNLH_ARATH,,,,,,
1830,PGSC0003DMG400021026,Cv111,HG975519.1,HG975519.1,--,--,--,--,-,,,,,,
1831,PGSC0003DMG400017247,Cv111,XP_006354514.1,XM_006354452.2,--,P10967,PF03171,--,ACCH3_SOLLC,,,,,,
1832,PGSC0003DMG400008137,Cv111,XP_006351249.1,XM_006351187.2,CISZOG,Q9ZSK5,PF04101//PF01529//PF00201,--,ZOG_PHALU,,,,,,
1833,PGSC0003DMG400022983,Cv111,XP_006362450.1,XM_006362388.2,--,Q9LU68,PF08015//PF06203,--,CIA2_ARATH,,,,,,
1834,PGSC0003DMG400014485,Cv111,XP_006356625.1,XM_006356563.2,--,--,--,--,-,,,,,,
1835,PGSC0003DMG400018291,Cv111,XP_006358546.1,XM_006358484.1,--,Q96CN4,--,KOG1102,EVI5L_HUMAN,,,,,,
1836,PGSC0003DMG400030813,Cv111,XP_006363280.1,HG975443.1,--,Q9M9E8,--,--,FB92_ARATH,,,,,,
1837,PGSC0003DMG400020118,Cv111,XP_006352790.1,XM_006352728.2,--,--,--,--,-,,,,,,
1838,PGSC0003DMG400024055,Cv111,XP_006356453.1,XM_006356391.2,--,Q40392,PF13855//PF00004//PF13676//PF00931//PF01582,--,TMVRN_NICGU,,,,,,
1839,PGSC0003DMG400028620,Cv111,XP_006346589.1,XM_006346528.2,CRY,O48652,--,KOG0133,UVR3_ARATH,,,,,,
1840,PGSC0003DMG400008472,Cv111,XP_009594369.1,XM_015223673.1,"FAD8, desB",P48620,PF00487//PF11960,--,FAD3C_SESIN,,,,,,
1841,PGSC0003DMG400000708,Cv111,XP_006365107.1,XM_006365045.2,--,Q03878,PF16367//PF00076,--,GRP1_DAUCA,,,,,,
1842,PGSC0003DMG400022931,Cv111,XP_006352088.1,XM_006352028.2,ABF,Q9M7Q5,PF03131//PF07716//PF08367//PF00170,--,AI5L4_ARATH,,,,,,
1843,Novel03457,Cv111,XP_006341228.1,XM_006341166.2,PRCP,Q5RBU7,PF05577//PF00326,KOG2183,PCP_PONAB,,,,,,
1844,Novel02216,Cv111,XR_001474331.1,XR_001474331.1,--,--,--,--,-,,,,,,
1845,PGSC0003DMG400009072,Cv111,XP_006350582.1,XM_006350520.2,SIGMA70,Q9ZNX9,PF04545//PF00196//PF04542//PF04539//PF08281,--,SIGE_ARATH,,,,,,
1846,PGSC0003DMG400002473,Cv111,XP_006368053.1,XM_006367991.2,"E4.1.1.15, gadB, gadA, GAD",Q9ZPS3,PF00282,--,DCE4_ARATH,,,,,,
1847,PGSC0003DMG400013334,Cv111,XP_006352383.1,XM_015310919.1,"RFWD2, COP1",P43254,PF16685//PF14634//PF13639//PF11789//PF04564//PF00400//PF00097//PF12678,KOG0272,COP1_ARATH,,,,,,
1848,PGSC0003DMG400028375,Cv111,XP_006348696.1,XM_006348634.2,--,Q6DKC0,--,--,ERL2B_XENLA,,,,,,
1849,PGSC0003DMG400014753,Cv111,XP_006362649.1,XM_006362577.2,--,Q9C9H7,PF00560//PF13855,--,RLP12_ARATH,,,,,,
1850,PGSC0003DMG402006194,Cv111,XP_006359688.1,XM_006359626.1,SPG20,O48832,--,--,ERD7_ARATH,,,,,,
1851,PGSC0003DMG400028326,Cv111,XP_006348714.1,XM_006348652.2,PSMD10,O75832,PF13606//PF00023,KOG4177,PSD10_HUMAN,,,,,,
1852,PGSC0003DMG400008855,Cv111,XP_004499826.1,XM_006341007.2,"EGD1, BTF3",Q9SMW7,PF00176//PF16987//PF06596,KOG2240,BTF3_ARATH,,,,,,
1853,PGSC0003DMG400025797,Cv111,XP_006346432.1,XM_006346370.2,--,Q9SZ06,PF00847//PF08015,--,EF109_ARATH,,,,,,
1854,PGSC0003DMG400001659,Cv111,XP_006359608.1,HG975440.1,--,Q6S4P4,PF00170,--,RF2B_ORYSJ,,,,,,
1855,PGSC0003DMG400018288,Cv111,XP_006358537.1,XM_006358475.2,"LKAP, MARF1",Q9Y4F3,--,--,MARF1_HUMAN,,,,,,
1856,PGSC0003DMG400011172,Cv111,XP_006343563.1,XM_006343501.2,--,--,PF03592,--,-,,,,,,
1857,PGSC0003DMG400033045,Cv111,XP_006354776.1,XM_006354714.2,--,--,--,--,-,,,,,,
1858,PGSC0003DMG400032249,Cv111,XP_006360770.1,XM_006360708.2,--,Q9LZH5,--,--,LTPG2_ARATH,,,,,,
1859,PGSC0003DMG400010092,Cv111,XP_006338284.1,XM_006338222.2,--,Q0JKZ0,PF01370//PF03945//PF01073//PF00106,--,SNL6_ORYSJ,,,,,,
1860,PGSC0003DMG400010718,Cv111,XP_006367195.1,XM_006367133.2,--,Q9FJ41,PF00657,--,GDL85_ARATH,,,,,,
1861,PGSC0003DMG400015711,Cv111,XP_006363875.1,XM_006363813.2,--,Q6DBP4,PF00326//PF03283,--,PAE8_ARATH,,,,,,
1862,PGSC0003DMG400016462,Cv111,XP_006348157.1,XM_006348095.2,--,Q94AU9,PF02990,--,RBCX1_ARATH,,,,,,
1863,PGSC0003DMG400001570,Cv111,XP_010523643.1,XM_006340770.2,"katE, CAT, catB, srpA",P25819,PF00199,KOG0047,CATA2_ARATH,,,,,,
1864,PGSC0003DMG400024310,Cv111,XP_006365987.1,XM_006365925.2,--,--,PF05349//PF11264,--,-,,,,,,
1865,PGSC0003DMG400029659,Cv111,XP_004247847.1,XM_006360292.2,"RP-L13Ae, RPL13A",Q9FKC0,PF00572,KOG3204,R13A4_ARATH,,,,,,
1866,PGSC0003DMG400005931,Cv111,XP_004241336.1,AK322963.1,DHCR7,Q9LDU6,PF01222,KOG1435,ST7R_ARATH,,,,,,
1867,PGSC0003DMG400004698,Cv111,XP_012846634.1,XM_006349775.2,--,Q0WSF1,PF00171//PF11427,KOG2454,AL221_ARATH,,,,,,
1868,PGSC0003DMG400016290,Cv111,XP_006350687.1,XM_006350625.2,PPP1C,P48489,PF00149,KOG0374,PP1_ORYSJ,,,,,,
1869,PGSC0003DMG400027945,Cv111,XP_006340017.1,XM_006339956.2,RIN4,Q8GYN5,--,--,RIN4_ARATH,,,,,,
1870,PGSC0003DMG400004766,Cv111,XP_006355431.1,XM_006355369.2,--,Q9LYV6,--,--,GEML5_ARATH,,,,,,
1871,Novel00329,Cv111,XP_006367944.1,XM_006367882.2,--,Q9LZB2,PF00657,--,GDL74_ARATH,,,,,,
1872,PGSC0003DMG400029620,Cv111,CHS1B,NM_001288423.1,CHS,Q43163,PF08541//PF08392//PF08545,--,CHSB_SOLTU,,,,,,
1873,PGSC0003DMG400023943,Cv111,XP_004240891.1,XM_015311326.1,--,Q8RWG3,--,--,RER6_ARATH,,,,,,
1874,Novel01727,Cv111,XP_006364383.1,XM_006364321.2,HD-ZIP,Q9FX31,PF05920//PF01852//PF00046,--,HDG11_ARATH,,,,,,
1875,PGSC0003DMG400000828,Cv111,XP_006362570.1,XM_006362508.2,--,Q9ZQ85,PF03612//PF06524,--,EFM_ARATH,,,,,,
1876,PGSC0003DMG400012763,Cv111,XP_006339428.1,XM_006339366.2,SMO1,Q8L7W5,PF02950//PF04116,KOG0873,SMO11_ARATH,,,,,,
1877,Novel01462,Cv111,XP_006338224.1,XM_006338162.2,SNRK2,Q39193,PF07714//PF00069,KOG0583,SRK2I_ARATH,,,,,,
1878,PGSC0003DMG400003306,Cv111,BAH84784.1,XM_015305409.1,--,P93147,PF00067,--,C81E1_GLYEC,,,,,,
1879,PGSC0003DMG400000555,Cv111,NP_001274765.1,NM_001287836.1,--,Q9SCK6,PF02365,--,NAC62_ARATH,,,,,,
1880,PGSC0003DMG400016133,Cv111,XP_006353168.1,XM_015311238.1,--,Q56X46,PF01312//PF02984//PF00924,KOG1507,MSL2_ARATH,,,,,,
1881,PGSC0003DMG401019681,Cv111,XP_006340414.1,XM_006340352.2,--,Q9M9C5,PF13855//PF00560//PF07714//PF00069,--,Y1680_ARATH,,,,,,
1882,Novel02232,Cv111,NP_001274952.1,XM_015303516.1,NFYB,Q9SLG0,PF00125,KOG0869,NFYB1_ARATH,,,,,,
1883,PGSC0003DMG400008954,Cv111,XP_006341109.1,XM_006341048.2,cah,O04846,--,KOG0382,ATCA1_ARATH,,,,,,
1884,PGSC0003DMG400021076,Cv111,XR_368663.2,XR_368663.2,--,--,--,--,-,,,,,,
1885,PGSC0003DMG400023742,Cv111,XP_006349414.1,XM_006349352.2,MEKK1P,Q39008,PF00069//PF07714//PF06293,KOG0198,M3K1_ARATH,,,,,,
1886,PGSC0003DMG400000716,Cv111,XP_006365124.1,XM_015304292.1,--,--,PF02686,--,-,,,,,,
1887,PGSC0003DMG400039789,Cv111,XP_006342639.1,XM_006342577.2,--,Q9AT54,PF00201,--,SCGT_TOBAC,,,,,,
1888,PGSC0003DMG400030984,Cv111,XP_006365235.1,XM_006365173.2,"cynT, can",P27141,PF00484,KOG1578,CAHC_TOBAC,,,,,,
1889,PGSC0003DMG400002928,Cv111,XP_006345249.1,XM_006345187.2,HSP20,P27396,--,--,HSP11_DAUCA,,,,,,
1890,PGSC0003DMG400025239,Cv111,XP_006366493.1,XM_006366431.2,E3.2.1.21,Q75W17,PF00232,--,FURH_VIBFR,,,,,,
1891,PGSC0003DMG400028897,Cv111,XP_006360197.1,XM_006360135.2,crtZ,O49814,PF04116,--,BCH2_CAPAN,,,,,,
1892,PGSC0003DMG400001772,Cv111,XP_006361797.1,XM_006361735.2,--,--,PF02535//PF04689//PF02821,--,-,,,,,,
1893,PGSC0003DMG400003155,Cv111,XP_006347575.1,XM_006347513.2,4CL,P31687,PF00501,KOG1176,4CL2_SOYBN,,,,,,
1894,PGSC0003DMG400030353,Cv111,XP_004241168.1,XM_006350770.2,--,Q9ST43,--,--,PH1_ARATH,,,,,,
1895,PGSC0003DMG400022345,Cv111,XP_006347164.1,XM_006347102.2,--,Q9LRM4,PF02724//PF04147//PF11857//PF10486//PF02207//PF00643//PF00735//PF04931//PF03896,--,MIP1B_ARATH,,,,,,
1896,PGSC0003DMG400017291,Cv111,XP_006348929.1,XM_006348867.2,--,C0LGE0,PF07714//PF00069//PF13855//PF00560,--,Y1765_ARATH,,,,,,
1897,PGSC0003DMG400023013,Cv111,NP_001275221.1,XM_004234896.2,"RP-S13e, RPS13",P62302,PF08069//PF00312,KOG0400,RS13_SOYBN,,,,,,
1898,PGSC0003DMG400025836,Cv111,XP_006346287.1,XM_006346225.2,--,--,PF04145//PF11480//PF06432,--,-,,,,,,
1899,PGSC0003DMG400018565,Cv111,XP_006340267.1,XM_006340205.2,--,P48977,PF02254//PF03721//PF00107//PF02826//PF08240,KOG0022,ADH_MALDO,,,,,,
1900,PGSC0003DMG400013816,Cv111,XP_006366754.1,XM_006366692.2,--,P36591,--,KOG2551,DYR_SCHPO,,,,,,
1901,PGSC0003DMG400000601,Cv111,XP_006364189.1,XM_015303833.1,--,Q15751,PF01478//PF01363//PF01496,KOG1426,HERC1_HUMAN,,,,,,
1902,PGSC0003DMG400029643,Cv111,XP_006360326.1,XM_006360307.2,--,Q84TH9,PF10473//PF04111//PF05837//PF16987//PF06009,--,NLP7_ARATH,,,,,,
1903,PGSC0003DMG400027124,Cv111,XP_006355747.1,XM_006355685.2,--,Q9LY50,PF00069//PF07714,--,ACCR3_ARATH,,,,,,
1904,PGSC0003DMG400008351,Cv111,XP_009606047.1,NM_001318648.1,"RP-S5e, RPS5",O65731,--,KOG3291,RS5_CICAR,,,,,,
1905,PGSC0003DMG400003380,Cv111,XP_006363248.1,XM_006363186.2,--,Q6L439,PF00931//PF04579//PF01080//PF05496//PF00050//PF13855//PF01926//PF05393,--,R1A4_SOLDE,,,,,,
1906,PGSC0003DMG400026278,Cv111,XP_006357085.1,XM_015313274.1,--,--,PF01343//PF09154,--,-,,,,,,
1907,Novel01216,Cv111,XP_006358966.1,XM_006358904.2,--,A8LLK0,--,--,RL1_DINSH,,,,,,
1908,PGSC0003DMG400031346,Cv111,XP_006355152.1,XM_006355090.2,--,--,--,--,-,,,,,,
1909,Novel00806,Cv111,XP_006338959.1,XM_006338897.2,"PSAP, SGP1",Q9SF24,PF16685//PF05184//PF08429,--,LOR10_ARATH,,,,,,
1910,PGSC0003DMG400005456,Cv111,XP_009599750.1,XM_006353901.2,--,O81760,PF00481//PF00564,KOG0698,P2C63_ARATH,,,,,,
1911,PGSC0003DMG400020292,Cv111,XP_006344352.1,XM_006344290.2,--,Q0WRW8,PF10541//PF03188,--,B561K_ARATH,,,,,,
1912,PGSC0003DMG400031457,Cv111,XP_006364021.1,XM_006367472.2,E4.3.1.24,P31425,PF00927//PF01342,KOG0222,PAL1_SOLTU,,,,,,
1913,PGSC0003DMG400024344,Cv111,XP_006367560.1,XM_006367498.2,--,Q43716,PF00201//PF04013//PF04101,--,UFOG_PETHY,,,,,,
1914,PGSC0003DMG400024264,Cv111,XP_004246393.1,XM_006340917.2,"SNU13, NHP2L",Q5XH16,--,KOG3387,NH2L1_XENLA,,,,,,
1915,PGSC0003DMG400008011,Cv111,XP_006354875.1,XM_015218656.1,ABF,Q9M7Q4,PF07716//PF03131//PF00170,--,AI5L5_ARATH,,,,,,
1916,PGSC0003DMG400020752,Cv111,XP_006342288.1,XM_006342226.2,--,Q69KJ0,PF14622//PF00636,KOG0701,RTL3_ORYSJ,,,,,,
1917,PGSC0003DMG400013307,Cv111,XP_006352439.1,XM_006352377.2,--,Q9LZL3,PF00026,--,PCS1L_ARATH,,,,,,
1918,PGSC0003DMG400013692,Cv111,XP_006360665.1,HG975517.1,--,--,PF00927//PF04441//PF03124,--,-,,,,,,
1919,PGSC0003DMG400015229,Cv111,XP_006351442.1,XM_006351380.2,--,Q9FMK7,PF00651//PF02135,KOG1778,BT1_ARATH,,,,,,
1920,PGSC0003DMG400011249,Cv111,XP_006352592.1,XM_006352530.2,--,O65416,PF04142//PF05720,--,SKI27_ARATH,,,,,,
1921,PGSC0003DMG400024100,Cv111,XP_006359811.1,XM_006359749.1,--,--,--,--,-,,,,,,
1922,PGSC0003DMG400029617,Cv111,XP_006360331.1,XM_006360269.2,--,Q9FPR3,PF07714//PF00069//PF08168//PF00564,--,EDR1_ARATH,,,,,,
1923,PGSC0003DMG400011977,Cv111,XP_006341764.1,XM_006341702.2,HSP20,P09886,--,--,HS21C_PEA,,,,,,
1924,PGSC0003DMG400014102,Cv111,XP_006342338.1,XM_006342277.2,--,--,PF01510//PF02285//PF08136,--,-,,,,,,
1925,PGSC0003DMG400023864,Cv111,XP_006365821.1,XM_015304613.1,--,Q9LP24,PF13855//PF00560//PF08375,--,Y1571_ARATH,,,,,,
1926,PGSC0003DMG400031377,Cv111,XP_006355003.1,XM_006354941.2,--,Q7ZWU7,PF17047//PF00168,KOG1012,EST2B_XENLA,,,,,,
1927,PGSC0003DMG401022455,Cv111,XP_006347837.1,XM_006347775.2,--,--,--,--,-,,,,,,
1928,PGSC0003DMG400027530,Cv111,HG975521.1,HG975521.1,--,--,--,--,-,,,,,,
1929,PGSC0003DMG400021761,Cv111,XP_006362364.1,XM_010319423.1,--,--,--,--,-,,,,,,
1930,Novel00819,Cv111,XP_012472885.1,HG975449.1,CALM,P62162,PF02563//PF10591//PF12763//PF13202//PF13833//PF00036//PF13499//PF13405,KOG0027,CALM_HORVU,,,,,,
1931,PGSC0003DMG400031137,Cv111,XP_006359015.1,HG975516.1,PTGES3,P0C8Z0,--,--,Y8359_ORYSI,,,,,,
1932,Novel00335,Cv111,CDP17221.1,XM_009792001.1,PLD1_2,Q9M9W8,PF00614//PF08281,KOG1329,PLDZ2_ARATH,,,,,,
1933,PGSC0003DMG400029408,Cv111,Q9M5L6.1,DQ294281.1,"katE, CAT, catB, srpA",P55311,PF00199,KOG0047,CATA_SOLME,,,,,,
1934,Novel02466,Cv111,XP_009794180.1,XM_006338090.2,--,Q9SL76,PF00069//PF07714//PF07228//PF00481,KOG0616,P2C19_ARATH,,,,,,
1935,PGSC0003DMG400031523,Cv111,XP_006358827.1,XM_015232886.1,--,P23137,--,--,GRP1_TOBAC,,,,,,
1936,PGSC0003DMG400010802,Cv111,CAB52708.1,NM_001288143.1,"G6PD, zwf",Q43793,PF00479//PF02781,KOG0563,G6PDC_TOBAC,,,,,,
1937,PGSC0003DMG400021051,Cv111,AAV33689.1,XM_015305673.1,--,Q9C9H7,PF00560//PF13855,--,RLP12_ARATH,,,,,,
1938,PGSC0003DMG401005911,Cv111,XP_004252282.1,XM_006361058.2,"RP-S11e, RPS11",P17093,PF00366,KOG1728,RS11_SOYBN,,,,,,
1939,PGSC0003DMG400031228,Cv111,XP_006362355.1,XM_015302930.1,--,C0LGD7,PF00560//PF13855//PF07714//PF00069,--,Y1684_ARATH,,,,,,
1940,PGSC0003DMG400021891,Cv111,XP_006366253.1,XM_006366192.2,SPR1,B3H4F1,--,--,SP1L1_ARATH,,,,,,
1941,PGSC0003DMG400031166,Cv111,XP_006347985.1,XM_006347923.1,"ndk, NME",Q56E62,PF02383//PF00334,KOG0888,NDK1_TOBAC,,,,,,
1942,PGSC0003DMG401011536,Cv111,XP_006367986.1,XM_006367924.2,--,O64988,PF10576//PF02458,--,BEATH_CLABR,,,,,,
1943,PGSC0003DMG400028267,Cv111,XP_004249461.1,XM_006339050.2,CSLA,Q9LZR3,PF13506,--,CSLA9_ARATH,,,,,,
1944,Novel00078,Cv111,XP_006368021.1,XM_015305869.1,--,--,--,--,-,,,,,,
1945,PGSC0003DMG400006610,Cv111,XP_006367657.1,XM_006367595.2,PIK1,Q9LQQ8,PF07714//PF00069,--,PBL5_ARATH,,,,,,
