,Gene_ID,Comparison,NR ID,NT ID,KO Name,Swissprot ID,PFAM ID,KOG ID,Hit1_acc,,,,,,
1080,Cluster-67248.126666,Cv111,EYU22769.1,XM_002864908.1,--,Q9VDL1,--,KOG2551,LOVG_DROME,,,,,,
1081,Cluster-67248.127660,Cv111,XP_011070358.1,XM_011072056.1,"E6.3.5.1, NADSYN1, QNS1, nadE",Q9C723,PF00795,KOG2303,NADE_ARATH,,,,,,
1082,Cluster-67248.98385,Cv111,XP_012838271.1,XM_012982817.1,"glnA, GLUL",P51119,PF00120,KOG0683,GLNA2_VITVI,,,,,,
1083,Cluster-67248.98690,Cv111,XP_012830892.1,XM_012995826.1,--,Q9ZRA4,PF01975//PF00190,--,AB19A_PRUPE,,,,,,
1084,Cluster-67248.111402,Cv111,XP_012844806.1,XM_012989352.1,--,Q9SGH2,PF12861//PF00628//PF05964//PF00096//PF01429//PF13855//PF00439//PF05965,KOG1246,MBD9_ARATH,,,,,,
1085,Cluster-40622.0,Cv111,XP_009538854.1,XM_008874341.1,"RP-L13e, RPL13",P41127,PF01294,KOG3295,RL131_ARATH,,,,,,
1086,Cluster-67248.65363,Cv111,XP_011086200.1,XM_011087899.1,--,Q5XEZ5,--,--,CSC1_ARATH,,,,,,
1087,Cluster-67248.147797,Cv111,XP_011080081.1,XM_011081780.1,FAO3,B5WWZ9,PF07992//PF01266//PF01494//PF05834//PF00732//PF12831//PF01020//PF05199//PF00070//PF01134,--,FAO2_LOTJA,,,,,,
1088,Cluster-67248.117401,Cv111,XP_011086337.1,XM_011088036.1,--,P51813,PF00069//PF15168//PF00564//PF07714,--,BMX_HUMAN,,,,,,
1089,Cluster-67248.47827,Cv111,XP_011082482.1,XM_011084180.1,--,Q945T0,--,--,RALF_TOBAC,,,,,,
1090,Cluster-67248.145082,Cv111,XP_012851177.1,XM_011027712.1,BET1,Q9M2J9,PF05739//PF04108,KOG3385,BET11_ARATH,,,,,,
1091,Cluster-67248.122761,Cv111,XP_011082819.1,XM_011084517.1,CANX,Q39817,PF00262,KOG0675,CALX_SOYBN,,,,,,
1092,Cluster-67248.118489,Cv111,XP_011088677.1,XM_011090375.1,"AARS, alaS",B9HQZ6,PF07973//PF02272//PF01411//PF00168,KOG1327,SYAP_POPTR,,,,,,
1093,Cluster-67248.135381,Cv111,XP_011101704.1,XM_012983896.1,FUT,Q9M5Q1,PF03254,--,FUT1_PEA,,,,,,
1094,Cluster-67248.109518,Cv111,XP_011098331.1,XM_012995144.1,"E1.3.1.33, por",Q9SDT1,PF00106//PF12242//PF01370,KOG1208,POR_DAUCA,,,,,,
1095,Cluster-67248.72035,Cv111,--,--,--,--,--,--,-,,,,,,
1096,Cluster-67248.74239,Cv111,XP_012836583.1,XM_011098635.1,sppA,Q9C9C0,PF01343,--,SPPA1_ARATH,,,,,,
1097,Cluster-67248.133219,Cv111,XP_011101343.1,XM_011103041.1,--,Q9SB63,--,--,MOS1_ARATH,,,,,,
1098,Cluster-67248.27951,Cv111,XP_011083599.1,XM_011085297.1,--,Q0J0A4,PF03403//PF07224//PF00975//PF07819//PF02230//PF12740//PF07859//PF06821,KOG4409,LPAAT_ORYSJ,,,,,,
1099,Cluster-21903.0,Cv111,CDY28754.1,XM_009128821.1,"THI4, THI1",Q38814,PF12831//PF04983//PF00732//PF05834//PF01494//PF01266//PF07992//PF01134,KOG2960,THI4_ARATH,,,,,,
1100,Cluster-67248.172501,Cv111,XP_011098426.1,--,--,P32583,--,KOG4735,SRP40_YEAST,,,,,,
1101,Cluster-67248.102393,Cv111,XP_011081596.1,XM_013002300.1,copB,B9DFX7,PF00122//PF08782//PF00403,KOG0207,HMA8_ARATH,,,,,,
1102,Cluster-67248.31524,Cv111,XP_011086666.1,XM_011088364.1,--,F4HVG8,--,--,CSK_ARATH,,,,,,
1103,Cluster-67248.99907,Cv111,XP_012856579.1,XM_013001125.1,--,--,PF08273//PF00301//PF04828//PF01155//PF09297//PF00096//PF02150//PF05191,--,-,,,,,,
1104,Cluster-67248.87634,Cv111,XP_011101273.1,XM_011102971.1,E2.7.12.1,P51567,PF00069//PF00560//PF07714,KOG0671,AFC2_ARATH,,,,,,
1105,Cluster-67248.153887,Cv111,XP_011075303.1,XM_007131604.1,--,--,PF17047,--,-,,,,,,
1106,Cluster-67248.99291,Cv111,AGN03859.1,KC760147.1,K11159,O65572,--,--,CCD1_ARATH,,,,,,
1107,Cluster-67248.118166,Cv111,XP_011094185.1,XM_011095883.1,"USP7, UBP15",Q9FPT1,PF00443//PF00917,KOG1863,UBP12_ARATH,,,,,,
1108,Cluster-67248.90479,Cv111,XP_011100511.1,XM_011102209.1,--,P73627,--,KOG1235,Y1770_SYNY3,,,,,,
1109,Cluster-67248.133712,Cv111,XP_011098562.1,XM_011100260.1,"HUWE1, MULE, ARF-BP1",Q8H0T4,--,KOG0939,UPL2_ARATH,,,,,,
1110,Cluster-67248.2555,Cv111,--,--,--,--,--,--,-,,,,,,
1111,Cluster-67248.95935,Cv111,XP_011075079.1,XM_011080680.1,--,--,--,--,-,,,,,,
1112,Cluster-67248.85225,Cv111,--,XR_847581.1,--,--,--,--,-,,,,,,
1113,Cluster-67248.128050,Cv111,XP_011095857.1,XM_011097555.1,DNM,Q9LQ55,PF02714//PF01031,KOG0446,DRP2B_ARATH,,,,,,
1114,Cluster-67248.140637,Cv111,XP_011097420.1,XM_011076606.1,"PIKFYVE, FAB1",Q9XID0,PF00118,KOG0230,FAB1D_ARATH,,,,,,
1115,Cluster-67248.131608,Cv111,XP_011092457.1,XM_011094155.1,DNM1L,Q8S944,PF01926//PF01031,KOG0446,DRP3A_ARATH,,,,,,
1116,Cluster-67248.101173,Cv111,XP_011096313.1,--,--,Q03211,--,--,PEXLP_TOBAC,,,,,,
1117,Cluster-67248.131393,Cv111,XP_011090985.1,XM_012971989.1,--,C6L7U1,PF01736//PF00400,KOG0647,LIN1_LOTJA,,,,,,
1118,Cluster-29250.0,Cv111,XP_002972931.1,XM_003194888.1,"DDX5, DBP2",P0CQ77,PF06862//PF00270//PF04851//PF01213//PF09128,KOG0331,DBP2_CRYNB,,,,,,
1119,Cluster-67248.126767,Cv111,XP_011101522.1,--,--,--,PF06009//PF10473,--,-,,,,,,
1120,Cluster-67248.95858,Cv111,XP_011078439.1,XM_011080137.1,--,P85524,PF00407,--,KIRO_ACTDE,,,,,,
1121,Cluster-67248.103373,Cv111,ABI48361.1,DQ886905.1,--,Q9FF86,PF02458,--,DCR_ARATH,,,,,,
1122,Cluster-67248.122323,Cv111,XP_011093631.1,XR_848750.1,TOP1,Q9FJ79,PF01028//PF02919,KOG0981,TOP1B_ARATH,,,,,,
1123,Cluster-57140.0,Cv111,EJK76797.1,AK094581.1,--,Q15582,--,KOG1437,BGH3_HUMAN,,,,,,
1124,Cluster-67248.105101,Cv111,XP_011037629.1,XM_011097759.1,--,Q43846,PF05297//PF16760//PF01635,--,SSY3_SOLTU,,,,,,
1125,Cluster-67248.65881,Cv111,XP_012841109.1,XM_012985656.1,CNGF,Q8RWS9,PF00520//PF00612,KOG0501,CNGC5_ARATH,,,,,,
1126,Cluster-5852.0,Cv111,XP_009103939.1,XM_006403457.1,LHCA1,Q01667,--,--,CAB6_ARATH,,,,,,
1127,Cluster-37303.0,Cv111,XP_011086200.1,XM_011087900.1,--,Q5XEZ5,--,--,CSC1_ARATH,,,,,,
1128,Cluster-67248.135500,Cv111,XP_011086959.1,XM_011088657.1,--,Q9QYF1,PF00106//PF01370//PF00856,KOG1208,RDH11_MOUSE,,,,,,
1129,Cluster-67248.47429,Cv111,XP_011092919.1,GU367911.1,HMGCR,Q01559,PF00368,KOG2480,HMDH_NICSY,,,,,,
1130,Cluster-67248.96071,Cv111,XP_011072897.1,XM_011074595.1,pepN,Q8H0S9,PF01433,KOG1046,PSA_ARATH,,,,,,
1131,Cluster-67248.25091,Cv111,XP_011078928.1,XM_011080626.1,--,Q9LZA4,PF08241//PF03141,--,PMT7_ARATH,,,,,,
1132,Cluster-67248.101605,Cv111,XP_011078691.1,XM_011080389.1,--,Q8VZF6,PF01852,--,EDR2L_ARATH,,,,,,
1133,Cluster-67248.130869,Cv111,XP_011090733.1,XM_002516725.2,LOX1_5,Q9LUW0,PF01477//PF00305//PF05405,--,LOX5_ARATH,,,,,,
1134,Cluster-67248.99280,Cv111,AAB63581.1,--,--,Q03878,PF07809//PF16367//PF00076//PF02811,KOG4205,GRP1_DAUCA,,,,,,
1135,Cluster-67248.92437,Cv111,--,XM_003516877.3,--,--,PF14073,--,-,,,,,,
1136,Cluster-67248.98079,Cv111,XP_011081228.1,--,--,P14009,--,--,14KD_DAUCA,,,,,,
1137,Cluster-67248.95363,Cv111,Q9ZR27.1,AB013596.1,UGT75C1,Q9ZR27,PF04101//PF03033//PF00201//PF08026,--,5GT1_PERFR,,,,,,
1138,Cluster-67248.101159,Cv111,XP_011100362.1,XM_011102060.1,"SLC15A3_4, PHT",Q9LVE0,PF00854//PF07690,--,PTR33_ARATH,,,,,,
1139,Cluster-67248.130930,Cv111,XP_011099881.1,XM_012977355.1,--,--,PF15202,--,-,,,,,,
1140,Cluster-67248.147808,Cv111,XP_011090271.1,XM_011091969.1,"USP7, UBP15",Q84WU2,PF00917//PF00443,KOG1863,UBP13_ARATH,,,,,,
1141,Cluster-67248.96993,Cv111,XP_011097021.1,XM_012972164.1,--,O64743,PF01565//PF13374//PF08031,--,BBE15_ARATH,,,,,,
1142,Cluster-67248.70181,Cv111,XP_011089844.1,XM_011091087.1,"KIF11, EG5",Q9LZU5,PF00225//PF01544,KOG0243,KN5D_ARATH,,,,,,
1143,Cluster-67245.1,Cv111,XP_005837516.1,NM_057166.4,--,P12111,PF13184//PF02272//PF00041//PF00014,--,CO6A3_HUMAN,,,,,,
1144,Cluster-67248.94942,Cv111,XP_011076460.1,XM_011078158.1,--,Q8GY54,--,KOG3182,GCT21_ARATH,,,,,,
1145,Cluster-67248.110931,Cv111,XP_011099754.1,--,--,O49603,PF04043//PF04211,--,CVIF2_ARATH,,,,,,
1146,Cluster-67248.55330,Cv111,XP_012842920.1,XM_012987466.1,--,Q8L730,PF09177//PF13414//PF13181//PF02050//PF00237//PF00515//PF13174//PF08785//PF13374//PF13176,--,SDI2_ARATH,,,,,,
1147,Cluster-67248.162870,Cv111,XP_011081844.1,XM_011083543.1,ZFYVE26,--,PF15085,--,-,,,,,,
1148,Cluster-67248.83888,Cv111,XP_011079565.1,XM_016036257.1,--,Q8VYN9,PF00582,--,PHO32_ARATH,,,,,,
1149,Cluster-67248.110650,Cv111,XP_011083609.1,XM_011102670.1,--,Q9SCV9,PF05430//PF02449//PF02837,KOG0496,BGAL3_ARATH,,,,,,
1150,Cluster-67248.56880,Cv111,XP_012850715.1,--,"SLC50A, SWEET",Q9LH79,PF03083,--,SWET2_ARATH,,,,,,
1151,Cluster-67248.22719,Cv111,XP_012846138.1,XM_011072246.1,--,F4HVJ3,--,KOG2490,POD1_ARATH,,,,,,
1152,Cluster-67248.98532,Cv111,AAR88661.1,XM_015787679.1,ALDO,O65581,PF00274,KOG1557,ALFC5_ARATH,,,,,,
1153,Cluster-67248.104317,Cv111,XP_012836020.1,XM_011079034.1,"E2.7.1.20, ADK",Q9LZG0,--,KOG2854,ADK2_ARATH,,,,,,
1154,Cluster-67248.101981,Cv111,XP_011098005.1,XM_011099703.1,--,Q9FHN8,PF00784//PF08702//PF06951,KOG4229,KN14E_ARATH,,,,,,
1155,Cluster-67248.111609,Cv111,--,--,--,--,--,--,-,,,,,,
1156,Cluster-67248.143707,Cv111,XP_011089553.1,XM_011091251.1,--,Q8VYR0,PF07544,--,MCU5_ARATH,,,,,,
1157,Cluster-67248.55407,Cv111,XP_012858419.1,--,KPNB1,Q9FJD4,PF15757//PF03810,KOG1241,IMB1_ARATH,,,,,,
1158,Cluster-67248.122837,Cv111,XP_012843541.1,--,--,Q944Z5,PF02839//PF03171,--,AOP1V_ARATH,,,,,,
1159,Cluster-67248.88133,Cv111,XP_011099132.1,XM_011100830.1,MSI,O94432,PF03592//PF00076//PF12202//PF16367,KOG4205,YHKF_SCHPO,,,,,,
1160,Cluster-67248.111491,Cv111,XP_011076596.1,--,"E3.2.1.22B, galA, rafA",Q8VXZ7,--,--,AGAL3_ARATH,,,,,,
1161,Cluster-67248.110328,Cv111,XP_011074191.1,XM_011075890.1,--,--,PF14604//PF13855,--,-,,,,,,
1162,Cluster-67248.95189,Cv111,XP_011076737.1,XM_013002868.1,--,Q8S9H7,--,--,DIV_ANTMA,,,,,,
1163,Cluster-67248.44968,Cv111,XP_011075969.1,XM_011077667.1,"E2.4.1.21, glgA",P93568,--,--,SSY1_SOLTU,,,,,,
1164,Cluster-67248.126128,Cv111,XP_012455452.1,XM_011101026.1,CSNK2A,Q08467,PF00069//PF06293//PF07714,KOG0668,CSK21_ARATH,,,,,,
1165,Cluster-67248.116659,Cv111,XP_009619793.1,XM_015227168.1,--,F4K5K6,--,--,PMIR1_ARATH,,,,,,
1166,Cluster-67248.114906,Cv111,XP_011085625.1,XM_011087323.1,EIF4G,Q76E23,--,--,IF4G_ARATH,,,,,,
1167,Cluster-67248.163216,Cv111,XP_011081763.1,XM_011083466.1,--,Q852L0,PF07714//PF05656//PF00069//PF06293//PF02416,KOG1164,HD16N_ORYSJ,,,,,,
1168,Cluster-67248.124067,Cv111,--,--,--,--,PF06662,--,-,,,,,,
1169,Cluster-67248.88480,Cv111,XP_011081722.1,--,--,O82199,--,--,C3H20_ARATH,,,,,,
1170,Cluster-67248.45606,Cv111,EYU20852.1,XM_009775738.1,"TC.MATE, SLC47A, norM, mdtK, dinF",Q8W488,PF01554,--,DTX21_ARATH,,,,,,
1171,Cluster-67248.112295,Cv111,AGN03858.1,KC417316.1,"ZEP, ABA1",Q40412,PF07992//PF01266//PF08491//PF01494//PF00498//PF12831,--,ABA2_NICPL,,,,,,
1172,Cluster-67248.75159,Cv111,XP_011100883.1,XM_011102581.1,--,P73627,--,KOG1235,Y1770_SYNY3,,,,,,
1173,Cluster-67248.97954,Cv111,XP_011078360.1,--,--,--,PF08015,--,-,,,,,,
1174,Cluster-67248.161898,Cv111,XP_011080022.1,XM_011081720.1,PARP,Q9ZP54,PF00645//PF02877//PF08063//PF01002//PF00644,KOG1037,PARP1_ARATH,,,,,,
1175,Cluster-67248.59309,Cv111,XP_011092883.1,--,--,--,--,--,-,,,,,,
1176,Cluster-67248.95718,Cv111,XP_011072124.1,--,--,Q60CZ8,PF00715//PF00931//PF02367//PF05496,--,R1A10_SOLDE,,,,,,
1177,Cluster-67248.115901,Cv111,XP_011083207.1,XM_011084905.1,--,Q9FFZ1,PF00975//PF01764//PF06821//PF07859//PF02230,KOG4409,PPH_ARATH,,,,,,
1178,Cluster-67248.130477,Cv111,XP_011099661.1,--,--,Q9NRL2,--,KOG1245,BAZ1A_HUMAN,,,,,,
1179,Cluster-67248.103574,Cv111,XP_011088370.1,XM_011090068.1,"DHDDS, RER2, SRT1",--,--,--,-,,,,,,
1180,Cluster-67248.105794,Cv111,XP_011087290.1,XM_011088946.1,dnaJ,Q00874,PF00684//PF00560//PF13855//PF08671,--,DR100_ARATH,,,,,,
1181,Cluster-67248.44437,Cv111,AJD25184.1,KP337690.1,--,P37121,PF00067,--,C76A1_SOLME,,,,,,
1182,Cluster-67248.132201,Cv111,AGO59234.1,KC784342.1,E5.4.99.5,P42738,PF01817//PF07168,KOG0795,CM1_ARATH,,,,,,
1183,Cluster-67248.83102,Cv111,XP_011098140.1,XM_011099838.1,--,Q80YV2,PF07967,--,NIPA_MOUSE,,,,,,
1184,Cluster-67248.99336,Cv111,XP_011088370.1,XM_012981580.1,"DHDDS, RER2, SRT1",Q96E22,PF02101,--,NGBR_HUMAN,,,,,,
1185,Cluster-67248.53353,Cv111,XP_011069665.1,XM_011071364.1,RNF111,Q9FMM4,PF01313,--,RHG1A_ARATH,,,,,,
1186,Cluster-67248.164029,Cv111,EYU28901.1,--,--,Q9CAA7,PF02984//PF02845//PF11698//PF11789//PF00514//PF04564//PF02985,--,PUB42_ARATH,,,,,,
1187,Cluster-67248.107483,Cv111,XP_011087713.1,XM_011095245.1,CESA,Q941L0,PF03552//PF00628//PF00097,--,CESA3_ARATH,,,,,,
1188,Cluster-73908.0,Cv111,--,EF471214.1,--,--,PF01439,--,-,,,,,,
1189,Cluster-67248.86752,Cv111,XP_012840242.1,XM_012984788.1,CLCN7,Q96282,PF00654//PF00819//PF00466,KOG0474,CLCC_ARATH,,,,,,
1190,Cluster-67248.139013,Cv111,XP_011069547.1,XM_011071247.1,--,Q4QY64,PF00437//PF00004,KOG1968,ATAD5_MOUSE,,,,,,
1191,Cluster-67248.99295,Cv111,CAD20576.2,KP337738.1,"CYP98A3, C3'H",O48922,PF00067,--,C98A2_SOYBN,,,,,,
1192,Cluster-67248.110830,Cv111,XP_011092343.1,XM_011089427.1,"glyA, SHMT",Q84WV0,PF00464//PF01212,KOG2467,GLYC7_ARATH,,,,,,
1193,Cluster-67248.131965,Cv111,XP_011082476.1,XM_011084175.1,--,--,PF00498,--,-,,,,,,
1194,Cluster-67248.81853,Cv111,XP_011083339.1,XM_011085040.1,SEC24,Q9M081,PF04811//PF04810,KOG1984,SC24B_ARATH,,,,,,
1195,Cluster-67248.52317,Cv111,XP_006478407.1,XM_011093559.1,"OGDH, sucA",Q54JE4,--,KOG0450,ODO1_DICDI,,,,,,
1196,Cluster-67248.56857,Cv111,XP_006343884.1,XM_011075965.1,--,Q9BMM8,PF07926//PF08657//PF04513,KOG4674,MYSP_SARSC,,,,,,
1197,Cluster-67248.103589,Cv111,AEZ55668.1,KJ746807.1,"gcpE, ispG",F4K0E8,PF04551,--,ISPG_ARATH,,,,,,
1198,Cluster-67248.123147,Cv111,XP_011090867.1,XM_011092565.1,"ARFGEF, BIG",Q9LZX8,--,--,BIG2_ARATH,,,,,,
1199,Cluster-67248.65894,Cv111,--,--,--,--,--,--,-,,,,,,
1200,Cluster-67248.109973,Cv111,XP_012856001.1,XM_008221752.1,--,--,--,--,-,,,,,,
1201,Cluster-67248.101627,Cv111,XP_011085569.1,JN587619.1,"PGD, gnd, gntZ",Q9FWA3,PF02737//PF03446//PF00393,KOG2653,6GPD3_ARATH,,,,,,
1202,Cluster-67248.76022,Cv111,XP_011080338.1,XM_011082036.1,--,Q9SYD6,PF01554,KOG1347,DTX42_ARATH,,,,,,
1203,Cluster-67248.107469,Cv111,XP_011088006.1,XM_011089704.1,--,Q9M0Z3,PF02254//PF00999//PF02102,--,KEA3_ARATH,,,,,,
1204,Cluster-67248.145869,Cv111,XP_011080322.1,XM_002516811.2,--,F4IHS2,PF14619,KOG0386,SYD_ARATH,,,,,,
1205,Cluster-67248.135037,Cv111,--,--,--,--,PF02939,--,-,,,,,,
1206,Cluster-67248.154177,Cv111,XP_011083028.1,XM_011084726.1,SMC1,Q6Q1P4,PF13304//PF06470//PF04310,KOG0018,SMC1_ARATH,,,,,,
1207,Cluster-67248.75777,Cv111,--,--,--,--,--,--,-,,,,,,
1208,Cluster-67248.133452,Cv111,XP_011094749.1,XM_011096447.1,--,Q8GYL7,PF01926,--,PP361_ARATH,,,,,,
1209,Cluster-67248.98500,Cv111,AAG43519.1,AF210699.1,WAXY,O82627,--,--,SSG1_ANTMA,,,,,,
1210,Cluster-67248.87294,Cv111,XP_012837579.1,XM_011071625.1,E1.11.1.7,Q96522,PF00141,--,PER45_ARATH,,,,,,
1211,Cluster-67248.92191,Cv111,XP_011071705.1,XM_006449412.1,MDH2,Q9SN86,PF01073//PF01118//PF02866//PF00056,KOG1494,MDHP_ARATH,,,,,,
1212,Cluster-67248.141064,Cv111,XP_012829376.1,--,--,Q9FJK8,PF00004//PF03193//PF01926//PF08477//PF14532//PF10662//PF00735//PF00931//PF02367//PF00005//PF00158//PF00910,--,RP8L4_ARATH,,,,,,
1213,Cluster-67248.75640,Cv111,XP_011092586.1,KF220562.1,4CL,Q84P24,PF00501,KOG1176,4CLL6_ARATH,,,,,,
1214,Cluster-67248.103005,Cv111,XP_011090144.1,--,DNAJC7,--,PF02827//PF04834,--,-,,,,,,
1215,Cluster-67248.102329,Cv111,BAG31948.1,AB362989.1,--,Q76MR7,PF04101//PF17112//PF00201,--,UBGAT_SCUBA,,,,,,
1216,Cluster-67248.100441,Cv111,XP_011087878.1,--,--,A8MQN2,--,--,LNK1_ARATH,,,,,,
1217,Cluster-67248.121789,Cv111,XP_011077233.1,XM_013003345.1,--,Q9SPK4,PF06293//PF00069//PF07714,--,PPCK1_ARATH,,,,,,
1218,Cluster-67248.145568,Cv111,XP_011077103.1,XM_011078801.1,"SCC1, MCD1, RAD21",Q8W1Y0,PF04825,KOG1213,SSC14_ARATH,,,,,,
1219,Cluster-67248.129489,Cv111,XP_012832740.1,XM_011086641.1,--,--,--,--,-,,,,,,
1220,Cluster-67248.100665,Cv111,XP_011098135.1,XM_011099833.1,"GST, gst",Q03666,PF13417//PF13409//PF02798,--,GSTX4_TOBAC,,,,,,
1221,Cluster-67248.61015,Cv111,XP_003637074.1,CP006580.1,--,--,--,--,-,,,,,,
1222,Cluster-67248.69112,Cv111,XP_011077705.1,--,--,--,--,--,-,,,,,,
1223,Cluster-67248.161649,Cv111,XP_011085883.1,XM_011087581.1,"PPIP5K, VIP",A2ARP1,PF00328,KOG1057,VIP1_MOUSE,,,,,,
1224,Cluster-67248.131260,Cv111,XP_011089680.1,XM_009623700.1,--,F4J7T3,--,--,EAF1A_ARATH,,,,,,
1225,Cluster-67248.44691,Cv111,XP_011069886.1,AB002818.1,--,Q96493,PF00201//PF04101,--,UFOG_GENTR,,,,,,
1226,Cluster-67248.92568,Cv111,XP_011090976.1,XM_011092674.1,--,Q7DM58,PF00005//PF13304//PF00664//PF03193//PF01926,KOG0054,AB4C_ARATH,,,,,,
1227,Cluster-67248.96954,Cv111,AJD25173.1,EF377337.1,CYP73A,P48522,PF00067,--,TCMO_CATRO,,,,,,
1228,Cluster-67248.132441,Cv111,XP_012856476.1,XM_013001022.1,RBOH,Q2HXL0,PF08414//PF13405//PF13499//PF13202//PF00036,--,RBOHC_SOLTU,,,,,,
1229,Cluster-67248.96973,Cv111,AFL91694.1,XM_010090621.1,CIRBP,Q03250,PF03325//PF00076//PF16367,--,RBG7_ARATH,,,,,,
1230,Cluster-67248.75172,Cv111,XP_012827533.1,XM_012972079.1,UBE2V,Q9SZ42,PF04116,--,FAD4_ARATH,,,,,,
1231,Cluster-67248.30503,Cv111,XP_012830310.1,XM_012974856.1,--,--,--,--,-,,,,,,
1232,Cluster-67248.88066,Cv111,AJD25218.1,XM_007162450.1,CYP94A1,O81117,PF00067//PF03592//PF02961,--,C94A1_VICSA,,,,,,
1233,Cluster-5860.1,Cv111,CDY06222.1,XM_009112728.1,psbP,P11594,PF01789,--,PSBP_SINAL,,,,,,
1234,Cluster-67248.101834,Cv111,AAK15640.1,AF326116.1,E4.3.1.24,P45729,--,KOG0222,PAL3_PETCR,,,,,,
1235,Cluster-67248.12019,Cv111,XP_011071396.1,XR_847387.1,--,Q8VZF1,PF00501,--,AEE7_ARATH,,,,,,
1236,Cluster-67248.109567,Cv111,XP_011094752.1,XM_011096450.1,PRR7,Q0D3B6,PF00072,--,PRR37_ORYSJ,,,,,,
1237,Cluster-67248.100188,Cv111,XP_011090671.1,XM_011092369.1,"mtnD, mtnZ, ADI1",D7T737,PF02311//PF03079//PF00190//PF06052,KOG2107,MTND1_VITVI,,,,,,
1238,Cluster-67248.74317,Cv111,XP_011078778.1,XM_011080476.1,--,Q852L0,PF07714//PF06293//PF00069,KOG1164,HD16N_ORYSJ,,,,,,
1239,Cluster-67248.169715,Cv111,--,--,--,--,--,--,-,,,,,,
1240,Cluster-67248.111395,Cv111,XP_012856436.1,XM_011075076.1,--,Q94AI7,--,--,TPL_ARATH,,,,,,
1241,Cluster-67248.115373,Cv111,XP_012838757.1,XM_012983453.1,--,Q8L774,PF00149,--,SLP1_ARATH,,,,,,
1242,Cluster-67248.145457,Cv111,XP_011099129.1,XM_012976016.1,"RPB1, POLR2A",P18616,PF00623//PF04998//PF03759//PF04983//PF05000//PF04992//PF04997,KOG0260,NRPB1_ARATH,,,,,,
1243,Cluster-67248.117876,Cv111,XP_011074917.1,XR_001173635.1,"SRRM2, SRM300",Q9UQ35,PF00863//PF01184,KOG1869,SRRM2_HUMAN,,,,,,
1244,Cluster-67248.75354,Cv111,XP_011085147.1,BT088193.1,"K15404, CER1",F4HVY0,PF04116,--,CER1_ARATH,,,,,,
1245,Cluster-67248.34947,Cv111,--,--,--,--,--,--,-,,,,,,
1246,Cluster-67248.86850,Cv111,XP_011070593.1,XM_011072292.1,pgm,Q9M4G4,PF04691//PF02878//PF02880//PF02879//PF00408,KOG0625,PGMC_SOLTU,,,,,,
1247,Cluster-67248.102389,Cv111,XP_011093758.1,XM_011095456.1,--,Q28I38,--,KOG0714,DJB14_XENTR,,,,,,
1248,Cluster-67248.104195,Cv111,XP_011075396.1,XM_011077094.1,"lcyB, crtL1, crtY",Q43503,PF12831//PF00070//PF01134//PF07992//PF01266//PF05834//PF01494,--,LCYB_SOLLC,,,,,,
1249,Cluster-67248.97627,Cv111,XP_011073390.1,XM_011075088.1,"TIF31, CLU1",F4JKH6,PF02159//PF13181//PF13374//PF13371//PF00515//PF06179//PF13414,KOG1839,TSS_ARATH,,,,,,
1250,Cluster-67248.99537,Cv111,XP_012829819.1,KF876015.1,ACACA,Q38970,PF08326//PF02786//PF02655//PF07478,KOG0368,ACC1_ARATH,,,,,,
1251,Cluster-67248.94104,Cv111,AJQ20637.1,KJ784445.1,"DLD, lpd, pdhD",Q9M5K3,PF02737//PF12831//PF07992//PF01266//PF05834//PF01494//PF02852//PF01593//PF07127//PF00070//PF01134//PF00481//PF03721,KOG1335,DLDH1_ARATH,,,,,,
1252,Cluster-67248.83163,Cv111,XP_011086447.1,XM_012992151.1,SIN3A,O48686,--,KOG4204,SNL3_ARATH,,,,,,
1253,Cluster-67248.1520,Cv111,XP_011084456.1,XM_011086154.1,MYBP,Q54NA6,PF13404//PF09111,KOG0048,MYBL_DICDI,,,,,,
1254,Cluster-67248.102099,Cv111,XP_011084078.1,JN688962.1,ppa,P21616,PF01956//PF03030,--,AVP_VIGRR,,,,,,
1255,Cluster-67248.145779,Cv111,XP_011088277.1,--,--,--,--,--,-,,,,,,
1256,Cluster-67248.92208,Cv111,XP_011094843.1,XM_011096541.1,--,--,PF09254,--,-,,,,,,
1257,Cluster-67248.113479,Cv111,XP_011088032.1,XM_011089732.1,FRAP,Q9FR53,PF02985//PF13414//PF01602//PF02259//PF13176//PF00454//PF00515//PF08771,KOG0891,TOR_ARATH,,,,,,
1258,Cluster-67248.114284,Cv111,XP_011070024.1,XM_011071723.1,--,Q9UPS6,PF08165//PF04096,--,SET1B_HUMAN,,,,,,
1259,Cluster-67248.63030,Cv111,XP_011087494.1,XR_848649.1,--,Q8W4E7,PF07690//PF06963//PF08327,--,S40A3_ARATH,,,,,,
1260,Cluster-67248.21861,Cv111,XP_012849630.1,--,--,--,PF07649//PF00628//PF12861//PF00130,--,-,,,,,,
1261,Cluster-67248.111490,Cv111,XP_011076596.1,XM_011078294.1,"E3.2.1.22B, galA, rafA",Q8VXZ7,PF02065//PF16499,KOG2366,AGAL3_ARATH,,,,,,
1262,Cluster-67248.59697,Cv111,XP_012852797.1,--,--,--,PF07531,--,-,,,,,,
1263,Cluster-67248.54303,Cv111,XP_011090202.1,XM_011082176.1,LARP1,Q940X9,--,KOG2590,LRP1A_ARATH,,,,,,
