,Gene_ID,Comparison,Gene_name
2907,PGSC0003DMG400005538,653v111,XP_006353825.1
2908,PGSC0003DMG400001848,653v111,XP_006358602.1
2909,PGSC0003DMG400009810,653v111,XP_004228509.1
2910,PGSC0003DMG400001528,653v111,XP_006340818.1
2911,PGSC0003DMG400030880,653v111,XP_006364477.1
2912,PGSC0003DMG400010048,653v111,KDP24356.1
2913,Novel01794,653v111,XP_006343006.1
2914,PGSC0003DMG400019437,653v111,NP_001275608.1
2915,PGSC0003DMG400024157,653v111,XP_006367464.1
2916,PGSC0003DMG400001178,653v111,XP_006346836.1
2917,PGSC0003DMG400032121,653v111,XP_006354115.1
2918,PGSC0003DMG400012407,653v111,XP_006348266.1
2919,PGSC0003DMG400011949,653v111,XP_004249051.1
2920,PGSC0003DMG400015602,653v111,XP_004238712.1
2921,PGSC0003DMG400008629,653v111,XP_004253011.1
2922,PGSC0003DMG403011204,653v111,XP_006362459.1
2923,PGSC0003DMG400029260,653v111,XP_006342425.1
2924,PGSC0003DMG400002612,653v111,XP_006359476.1
2925,PGSC0003DMG400029201,653v111,XP_006367561.1
2926,Novel00135,653v111,XP_006368093.1
2927,PGSC0003DMG400002045,653v111,XP_006366417.1
2928,PGSC0003DMG400000425,653v111,P37120.1
2929,PGSC0003DMG400026871,653v111,XP_004228511.1
2930,PGSC0003DMG400000803,653v111,XP_006362522.1
2931,PGSC0003DMG400010819,653v111,XP_009606335.1
2932,PGSC0003DMG400008677,653v111,XP_006367161.1
2933,PGSC0003DMG400004631,653v111,XP_006349822.1
2934,PGSC0003DMG400016535,653v111,XP_006356159.1
2935,Novel02419,653v111,XP_006348611.1
2936,PGSC0003DMG402009879,653v111,XP_006342238.1
2937,PGSC0003DMG400014248,653v111,XP_006341485.1
2938,PGSC0003DMG400031551,653v111,AAL16783.1
2939,PGSC0003DMG400028173,653v111,XP_006339118.1
2940,PGSC0003DMG400033634,653v111,NP_001292750.1
2941,PGSC0003DMG400028345,653v111,XP_006348749.1
2942,PGSC0003DMG400004735,653v111,XP_006355502.1
2943,PGSC0003DMG400020809,653v111,XP_006359946.1
2944,PGSC0003DMG400004961,653v111,XP_009793584.1
2945,PGSC0003DMG400005269,653v111,XP_006356920.1
2946,PGSC0003DMG400004259,653v111,XP_006364119.1
2947,PGSC0003DMG400020605,653v111,XP_006356488.1
2948,PGSC0003DMG400023922,653v111,CAD38277.1
2949,PGSC0003DMG400011792,653v111,XP_006366359.1
2950,PGSC0003DMG400028977,653v111,XP_006359139.1
2951,PGSC0003DMG400003044,653v111,XP_006358887.1
2952,PGSC0003DMG400003090,653v111,XP_006355576.1
2953,PGSC0003DMG400007800,653v111,XP_006350021.1
2954,PGSC0003DMG400018635,653v111,NP_001275349.1
