Gene_id,readcount_S_653,readcount_S_CON,log2FoldChange,pval,padj,Gene description,Gene name
PGSC0003DMG400021683,238.2673292,532.3623232,-1.1598,0.00030591,0.011081,E3 ubiquitin-protein ligase RMA1H1 [Source:PGSC_GENE;Acc:PGSC0003DMG400021683],
PGSC0003DMG400021684,476.1475992,1331.577677,-1.4837,0.00024698,0.0094286,E3 ubiquitin-protein ligase RMA1H1 [Source:PGSC_GENE;Acc:PGSC0003DMG400021684],
PGSC0003DMG400021726,341.890877,712.6483839,-1.0597,1.20E-05,0.00083355,Furin [Source:PGSC_GENE;Acc:PGSC0003DMG400021726],
PGSC0003DMG400021761,225.3411775,80.29334381,1.4888,3.81E-07,5.15E-05,Nonspecific lipid-transfer protein AKCS9 [Source:PGSC_GENE;Acc:PGSC0003DMG400021761],
PGSC0003DMG400021784,351.6553199,105.8526105,1.7321,2.84E-05,0.0017351,UDP-glucuronosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400021784],
PGSC0003DMG400021785,122.4281522,42.34339874,1.5317,3.95E-06,0.00035427,UDP-glucuronosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400021785],
PGSC0003DMG400021788,55.23829122,164.4179914,-1.5736,0.00094056,0.025289,UDP-glucuronosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400021788],
PGSC0003DMG400021797,1789.944605,1115.68099,0.68199,0.0019822,0.042992,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400021797],
PGSC0003DMG400021798,56.64253862,253.4736824,-2.1619,5.23E-07,6.69E-05,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400021798],
PGSC0003DMG400021857,46.93621176,179.0612585,-1.9317,9.31E-10,3.06E-07,GPRI2 [Source:PGSC_GENE;Acc:PGSC0003DMG400021857],
PGSC0003DMG400021902,266.2294724,600.3093152,-1.173,1.15E-06,0.00012779,Squamosa promoter-binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400021902],
PGSC0003DMG400021927,3584.227414,1963.679987,0.8681,0.00012709,0.0057364,28 kDa small subunit ribosomal protein [Source:PGSC_GENE;Acc:PGSC0003DMG400021927],
PGSC0003DMG400021931,6.484022295,26.14680602,-2.0117,0.0016684,0.038397,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400021931],
PGSC0003DMG400021966,414.334889,151.8829489,1.4478,0.00023868,0.0092019,Laccase [Source:PGSC_GENE;Acc:PGSC0003DMG400021966],
PGSC0003DMG400022032,292.6789694,154.7406705,0.91947,0.00060365,0.018239,RNA binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400022032],
PGSC0003DMG400022078,156.9892741,534.5244183,-1.7676,5.69E-12,3.28E-09,DNA damage-binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400022078],
PGSC0003DMG400022129,123.0260791,243.9585764,-0.98767,0.00045221,0.014784,Pentatricopeptide repeat-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400022129],
PGSC0003DMG400022172,810.7510588,1566.114624,-0.94986,4.52E-05,0.0024794,Ccaat-binding transcription factor subunit A [Source:PGSC_GENE;Acc:PGSC0003DMG400022172],
PGSC0003DMG400022210,56.73889443,184.0242708,-1.6975,2.92E-08,5.55E-06,Mitogen-activated protein kinase kinase kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400022210],
PGSC0003DMG400022225,3.098371089,35.2811181,-3.5093,7.50E-08,1.23E-05,Ubiquitin-conjugating enzyme variant [Source:PGSC_GENE;Acc:PGSC0003DMG400022225],
PGSC0003DMG400022231,124.0519853,314.1206081,-1.3404,7.86E-07,9.44E-05,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400022231],
PGSC0003DMG400022249,3580.747581,6167.830083,-0.7845,0.00044773,0.014653,Chloroplast photosystem I reaction center V [Source:PGSC_GENE;Acc:PGSC0003DMG400022249],
PGSC0003DMG400022263,433.5002799,1603.058019,-1.8867,5.70E-06,0.00047123,Fructose-bisphosphate aldolase [Source:PGSC_GENE;Acc:PGSC0003DMG400022263],
PGSC0003DMG400022294,1102.120727,1979.613873,-0.84494,0.00015303,0.0066568,Glycerophosphodiesterase [Source:PGSC_GENE;Acc:PGSC0003DMG400022294],
PGSC0003DMG400022348,701.5170033,1462.229398,-1.0596,5.57E-06,0.00046313,Uncharacterized Cys-rich domain [Source:PGSC_GENE;Acc:PGSC0003DMG400022348],
PGSC0003DMG400022398,713.3112866,1440.41429,-1.0139,8.03E-06,0.00060941,ATP binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400022398],
PGSC0003DMG400022418,2455.341251,1523.251724,0.68877,0.002251,0.046836,NADPH quinone oxidoreductase [Source:PGSC_GENE;Acc:PGSC0003DMG400022418],
PGSC0003DMG400022426,365.5459898,770.093541,-1.075,8.91E-06,0.00066664,Receptor kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400022426],
PGSC0003DMG400022433,325.7866602,187.1611487,0.79965,0.0019792,0.042964,Lactosylceramide 4-alpha-galactosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400022433],
PGSC0003DMG400022472,1405.1374,2948.782242,-1.0694,0.001477,0.03495,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400022472],
PGSC0003DMG400022496,926.2817729,494.6525249,0.90504,0.00013772,0.0061102,60S ribosome subunit biogenesis protein NIP7 [Source:PGSC_GENE;Acc:PGSC0003DMG400022496],
PGSC0003DMG400022500,3127.177799,1937.480842,0.69068,0.0022157,0.04641,Ripening regulated protein DDTFR10 [Source:PGSC_GENE;Acc:PGSC0003DMG400022500],
PGSC0003DMG400022554,367.1444319,631.9076282,-0.78337,0.0011481,0.029113,Cell number regulator 13 [Source:PGSC_GENE;Acc:PGSC0003DMG400022554],
PGSC0003DMG400022562,2540.781855,4316.150412,-0.76447,0.0004824,0.015435,Calcium-dependent protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400022562],
PGSC0003DMG400022578,41.58445603,142.9540822,-1.7814,6.13E-08,1.03E-05,Transcription factor bHLH63 [Source:PGSC_GENE;Acc:PGSC0003DMG400022578],
PGSC0003DMG400022608,304.983358,163.636278,0.89824,0.00097093,0.025838,"Transferase, transferring glycosyl groups [Source:PGSC_GENE;Acc:PGSC0003DMG400022608]",
PGSC0003DMG400022624,259.0440252,507.5864134,-0.97046,0.0017269,0.039142,Glutathione s-transferase [Source:PGSC_GENE;Acc:PGSC0003DMG400022624],
PGSC0003DMG400022635,909.4418809,503.9317181,0.85175,0.00015849,0.0068088,Increased size exclusion limit 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400022635],
PGSC0003DMG400022699,163.3474564,302.839421,-0.89061,0.00067289,0.019795,Resistance gene [Source:PGSC_GENE;Acc:PGSC0003DMG400022699],
PGSC0003DMG400022709,276.6620599,157.6436097,0.81146,0.0014412,0.034393,GRAS family transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400022709],
PGSC0003DMG400022711,922.7136347,1812.361939,-0.97392,1.83E-05,0.0011937,CBL-interacting serine/threonine-protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400022711],
PGSC0003DMG400022716,330.4813329,550.935193,-0.73731,0.0023539,0.048166,Phospholipase A22 [Source:PGSC_GENE;Acc:PGSC0003DMG400022716],
PGSC0003DMG400022727,196.4065214,522.8527539,-1.4126,2.93E-07,4.08E-05,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400022727],
PGSC0003DMG400022731,2365.233107,4840.726528,-1.0332,0.0013609,0.03298,"PGR5 1A, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400022731]",
PGSC0003DMG400022748,63.02448296,142.1583929,-1.1735,0.0001755,0.007397,MADS box transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400022748],
PGSC0003DMG400022759,12.05757846,70.09079348,-2.5393,0.00097932,0.026039,Dehydration-responsive element-binding protein 1B [Source:PGSC_GENE;Acc:PGSC0003DMG400022759],
PGSC0003DMG400022778,5069.330296,8355.129288,-0.72087,0.0013457,0.032713,"Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 6 [Source:PGSC_GENE;Acc:PGSC0003DMG400022778]",
PGSC0003DMG400022894,821.9771446,2583.038365,-1.6519,5.21E-13,3.97E-10,Lipoxygenase [Source:PGSC_GENE;Acc:PGSC0003DMG400022894],
PGSC0003DMG400022921,39.57620909,86.29496838,-1.1246,0.0019691,0.042887,Methylesterase [Source:PGSC_GENE;Acc:PGSC0003DMG400022921],
PGSC0003DMG400022931,3097.404732,1939.079635,0.67569,0.0023438,0.048094,Transcription factor BZIP1 [Source:PGSC_GENE;Acc:PGSC0003DMG400022931],
PGSC0003DMG400022936,1090.207313,2096.408189,-0.94332,0.00034211,0.012044,AAA ATPase [Source:PGSC_GENE;Acc:PGSC0003DMG400022936],
PGSC0003DMG400022983,217.8493506,480.0860483,-1.14,3.12E-05,0.0018771,Protein CHLOROPLAST IMPORT APPARATUS 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400022983],
PGSC0003DMG400023107,350.1806781,607.7028953,-0.79527,0.0007976,0.022635,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400023107],
PGSC0003DMG400023115,2628.541147,980.8791394,1.4221,4.21E-10,1.54E-07,Cyclase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400023115],
PGSC0003DMG400023164,4718.606615,2596.91848,0.86156,0.00025909,0.00976,Translation initiation factor [Source:PGSC_GENE;Acc:PGSC0003DMG400023164],
PGSC0003DMG400023193,90.20163412,42.42050146,1.0884,0.0018056,0.040308,Short chain alcohol dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400023193],
PGSC0003DMG400023206,159.9637846,70.14184768,1.1894,0.0001347,0.006019,Cold shock domain protein 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400023206],
PGSC0003DMG400023250,116.8505477,285.449497,-1.2886,0.0010485,0.027434,NBS-LRR resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400023250],
PGSC0003DMG400023260,161.688947,284.658428,-0.81601,0.0020433,0.043769,LIGULELESS1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400023260],
PGSC0003DMG400023272,629.8797646,306.5805468,1.0388,0.0011247,0.028846,Elongation factor 1-alpha [Source:PGSC_GENE;Acc:PGSC0003DMG400023272],
PGSC0003DMG400023333,2176.444384,4856.088421,-1.1578,7.19E-06,0.00056124,"Thioredoxin F1, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400023333]",
PGSC0003DMG400023344,2302.130008,5552.695886,-1.2702,1.87E-06,0.00019216,"Chlorophyll a-b binding protein 6A, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400023344]",
PGSC0003DMG400023360,61.52581564,222.0361978,-1.8515,1.52E-09,4.52E-07,WRKY transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400023360],
PGSC0003DMG400023461,399.1741144,729.7533306,-0.87039,0.0018059,0.040308,"Chlorophyll a-b binding protein 6A, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400023461]",
PGSC0003DMG400023512,4776.387091,2719.768625,0.81244,0.00033591,0.011878,60S ribosomal protein L35 [Source:PGSC_GENE;Acc:PGSC0003DMG400023512],
PGSC0003DMG400023598,236.7751017,442.8153647,-0.90319,0.00037524,0.012946,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400023598],
PGSC0003DMG400023600,2.328662902,35.32838121,-3.9233,0.00014292,0.0062871,Calcium-activated outward-rectifying potassium channel [Source:PGSC_GENE;Acc:PGSC0003DMG400023600],
PGSC0003DMG400023615,107.7814291,208.0585196,-0.94888,0.00087182,0.02402,Universal stress protein family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400023615],
PGSC0003DMG400023657,95.16117207,183.4291772,-0.94678,0.00087832,0.024102,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400023657],
PGSC0003DMG400023659,120.5139005,236.3889911,-0.97196,0.00053338,0.016636,Thioredoxin [Source:PGSC_GENE;Acc:PGSC0003DMG400023659],
PGSC0003DMG400023700,4486.574279,2650.783793,0.7592,0.00037272,0.012874,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400023700],
PGSC0003DMG400023728,35.84370951,88.59793652,-1.3056,0.0003615,0.012612,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400023728],
PGSC0003DMG400023732,58.07797057,145.9666963,-1.3296,3.65E-05,0.0021104,Zeatin O-glucosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400023732],
PGSC0003DMG400023742,1676.664455,2906.303472,-0.79359,0.00042946,0.014174,Mitogen-activated protein kinase kinase kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400023742],
PGSC0003DMG400023752,9982.995385,5936.257749,0.74992,0.00076923,0.022069,Acidic ribosomal protein P1a [Source:PGSC_GENE;Acc:PGSC0003DMG400023752],
PGSC0003DMG400023833,195.5767599,37.07728294,2.3991,0.0009567,0.025569,Microsomal oleic acid desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400023833],
PGSC0003DMG400023834,34.99511479,8.831923535,1.9864,0.00073382,0.021231,Fatty acid desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400023834],
PGSC0003DMG400023849,50.34446705,142.9207671,-1.5053,3.04E-05,0.0018386,Pleiotropic drug resistance protein 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400023849],
PGSC0003DMG400023864,19.09624135,57.33027949,-1.586,0.00020307,0.0082015,Hcr2-0B [Source:PGSC_GENE;Acc:PGSC0003DMG400023864],
PGSC0003DMG400023890,1.585768425,13.14705817,-3.0515,0.0014657,0.03479,Alliin lyase 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400023890],
PGSC0003DMG400023912,920.2272733,1853.024087,-1.0098,7.20E-06,0.00056124,Ankyrin repeat-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400023912],
PGSC0003DMG400023943,468.8333822,1072.482638,-1.1938,4.91E-07,6.35E-05,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400023943],
PGSC0003DMG400024017,892.1478831,1531.980943,-0.78004,0.0012528,0.031011,Phytochrome B [Source:PGSC_GENE;Acc:PGSC0003DMG400024017],
PGSC0003DMG400024055,399.6230112,743.5899467,-0.89587,0.00014624,0.0063881,Nematode resistance [Source:PGSC_GENE;Acc:PGSC0003DMG400024055],
PGSC0003DMG400024063,243.7517474,1074.146769,-2.1397,2.80E-08,5.40E-06,"Phytoene synthase 1, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400024063]",
PGSC0003DMG400024093,387.9053128,148.5310258,1.3849,1.96E-07,2.93E-05,Ci21B protein [Source:PGSC_GENE;Acc:PGSC0003DMG400024093],
PGSC0003DMG400024109,785.989324,2230.112914,-1.5045,2.11E-05,0.0013476,"Fructose-1,6-bisphosphatase, cytosolic [Source:PGSC_GENE;Acc:PGSC0003DMG400024109]",
PGSC0003DMG400024137,78.70933041,220.0679767,-1.4833,0.00022244,0.0087598,Copalyl diphosphate synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400024137],
PGSC0003DMG400024139,101.8110208,502.6840551,-2.3038,2.75E-18,6.13E-15,Alcohol acyl transferase [Source:PGSC_GENE;Acc:PGSC0003DMG400024139],
PGSC0003DMG400024157,338.517577,1721.365968,-2.3463,0.00073849,0.021327,Homeobox-leucine zipper protein [Source:PGSC_GENE;Acc:PGSC0003DMG400024157],
PGSC0003DMG400024161,51.38093435,265.7469615,-2.3707,1.88E-08,3.80E-06,Monoxygenase [Source:PGSC_GENE;Acc:PGSC0003DMG400024161],
PGSC0003DMG400024209,351.8284511,931.415298,-1.4046,2.93E-07,4.08E-05,Ubiquinone biosynthesis protein coq-8 [Source:PGSC_GENE;Acc:PGSC0003DMG400024209],
PGSC0003DMG400024264,2772.129973,1221.278856,1.1826,0.00010196,0.0048036,Ribosomal protein l7ae [Source:PGSC_GENE;Acc:PGSC0003DMG400024264],
PGSC0003DMG400024274,1418.648889,2944.791004,-1.0536,3.22E-06,0.00030049,Cytochrome P450 monooxygenase [Source:PGSC_GENE;Acc:PGSC0003DMG400024274],
PGSC0003DMG400024278,74.81333699,456.7283842,-2.61,6.37E-22,4.97E-18,Phenylacetaldehyde synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400024278],
PGSC0003DMG400024281,6267.685568,15607.50326,-1.3162,3.72E-09,9.51E-07,Gamma aminobutyrate transaminase isoform2 [Source:PGSC_GENE;Acc:PGSC0003DMG400024281],
PGSC0003DMG400024310,28.34768701,977.9804351,-5.1085,2.19E-15,3.26E-12,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400024310],
PGSC0003DMG400024323,115.0036231,235.9560287,-1.0368,0.00022459,0.0088332,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400024323],
PGSC0003DMG400024327,483.6410172,1392.373321,-1.5255,9.17E-07,0.00010514,Leaf protein [Source:PGSC_GENE;Acc:PGSC0003DMG400024327],
PGSC0003DMG400024344,801.4308169,1761.241381,-1.1359,7.70E-07,9.35E-05,Anthocyanidin 3-O-glucosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400024344],
PGSC0003DMG400024363,15.42273809,59.81577641,-1.9555,1.01E-05,0.0007344,Rpi-vnt1 [Source:PGSC_GENE;Acc:PGSC0003DMG400024363],
PGSC0003DMG400024365,28.68802261,70.50478822,-1.2973,0.00082588,0.023249,Rpi-vnt1 [Source:PGSC_GENE;Acc:PGSC0003DMG400024365],
PGSC0003DMG400024391,94.85450081,245.4761979,-1.3718,6.83E-06,0.00053796,Tyrosine-specific transport protein [Source:PGSC_GENE;Acc:PGSC0003DMG400024391],
PGSC0003DMG400024403,14.87116323,43.78373179,-1.5579,0.0011859,0.029661,Hcr2-p3 [Source:PGSC_GENE;Acc:PGSC0003DMG400024403],
PGSC0003DMG400024475,864.0542382,1721.029279,-0.99408,0.00016733,0.0071103,Calmodulin binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400024475],
PGSC0003DMG400024478,180.1804992,353.1988141,-0.97104,0.00019356,0.0079234,Calmodulin-binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400024478],
PGSC0003DMG400024490,8896.836888,5314.684476,0.74331,0.00055227,0.017054,Aldehyde dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400024490],
PGSC0003DMG400024491,51.78871494,122.7341871,-1.2448,0.00015946,0.0068412,Spotted leaf protein [Source:PGSC_GENE;Acc:PGSC0003DMG400024491],
PGSC0003DMG400024508,2396.175168,5388.739719,-1.1692,4.12E-05,0.0023224,Extracellular Ca2+ sensing receptor [Source:PGSC_GENE;Acc:PGSC0003DMG400024508],
PGSC0003DMG400024535,497.1252116,860.5134651,-0.79159,0.000927,0.025032,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400024535],
PGSC0003DMG400024536,886.8541831,481.3756357,0.88153,0.00043171,0.014218,Mitochondrial import receptor subunit TOM5 homolog [Source:PGSC_GENE;Acc:PGSC0003DMG400024536],
PGSC0003DMG400024546,9231.236298,5655.913304,0.70676,0.0013354,0.032488,40S ribosomal protein S19 [Source:PGSC_GENE;Acc:PGSC0003DMG400024546],
PGSC0003DMG400024554,64.14504447,139.653399,-1.1224,0.00046054,0.014978,DNA binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400024554],
PGSC0003DMG400024586,5.7010979,47.11220905,-3.0468,2.85E-05,0.00174,PBng143 [Source:PGSC_GENE;Acc:PGSC0003DMG400024586],
PGSC0003DMG400024631,3667.377998,2129.697798,0.7841,0.00057748,0.017623,SP1L [Source:PGSC_GENE;Acc:PGSC0003DMG400024631],
PGSC0003DMG400024643,326.8817581,1469.805913,-2.1688,1.15E-09,3.51E-07,Flavonoid 3'-monooxygenase [Source:PGSC_GENE;Acc:PGSC0003DMG400024643],
PGSC0003DMG400024685,2617.857965,1594.886249,0.71493,0.0012204,0.030353,Long-chain acyl-CoA synthetase [Source:PGSC_GENE;Acc:PGSC0003DMG400024685],
PGSC0003DMG400024719,5174.029271,3128.708673,0.72572,0.0012869,0.031578,60S ribosomal protein L22 [Source:PGSC_GENE;Acc:PGSC0003DMG400024719],
PGSC0003DMG400024723,18743.47347,11535.97177,0.70025,0.0015346,0.035905,60S ribosomal protein L18 [Source:PGSC_GENE;Acc:PGSC0003DMG400024723],
PGSC0003DMG400024784,1252.465257,490.3965097,1.3527,7.40E-09,1.73E-06,DnaJ [Source:PGSC_GENE;Acc:PGSC0003DMG400024784],
PGSC0003DMG400024843,1743.786314,857.6021633,1.0238,3.76E-06,0.00033764,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400024843],
PGSC0003DMG400024857,1333.249679,752.3614481,0.82545,0.00025942,0.00976,F-box protein SKP2A [Source:PGSC_GENE;Acc:PGSC0003DMG400024857],
PGSC0003DMG400024936,1116.326648,1936.414841,-0.79463,0.00033531,0.011871,LOB domain-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400024936],
PGSC0003DMG400024972,970.0670894,2754.567445,-1.5057,3.97E-08,7.29E-06,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400024972],
PGSC0003DMG400024979,349.7353753,196.1971156,0.83396,0.0014484,0.034512,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400024979],
PGSC0003DMG400025007,7499.690305,3051.830975,1.2972,2.32E-05,0.0014448,NADPH:protochlorophyllide oxidoreductase [Source:PGSC_GENE;Acc:PGSC0003DMG400025007],
PGSC0003DMG400025015,8182.370612,5027.881999,0.70257,0.0013622,0.032985,60S ribosomal protein L8 [Source:PGSC_GENE;Acc:PGSC0003DMG400025015],
PGSC0003DMG400025028,36.43758802,114.2352067,-1.6485,2.64E-06,0.00025765,Myosin VIII-2 [Source:PGSC_GENE;Acc:PGSC0003DMG400025028],
PGSC0003DMG400025098,151.2252787,588.9760188,-1.9615,1.59E-06,0.00016909,"All-trans-retinol 13,14-reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400025098]",
PGSC0003DMG400025108,1247.330788,703.9734542,0.82525,0.00025916,0.00976,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400025108],
PGSC0003DMG400025109,236.123665,54.84860158,2.106,0.00050226,0.015887,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400025109],
PGSC0003DMG400025128,55.265325,115.2487853,-1.0603,0.0011726,0.0294,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400025128],
PGSC0003DMG400025174,626.9861496,1346.372936,-1.1026,2.39E-06,0.00023509,Acyl CoA synthetase [Source:PGSC_GENE;Acc:PGSC0003DMG400025174],
PGSC0003DMG400025194,72.12648791,202.2182092,-1.4873,0.00083257,0.023373,Dehydration-responsive protein RD22 [Source:PGSC_GENE;Acc:PGSC0003DMG400025194],
PGSC0003DMG400025219,91.94561575,223.0499343,-1.2785,7.41E-06,0.00057321,Acyltransferase 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400025219],
PGSC0003DMG400025230,126.4191669,243.6558443,-0.94663,0.00067814,0.019897,Potassium transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400025230],
PGSC0003DMG400025239,199.7417722,420.664039,-1.0745,2.32E-05,0.0014441,Beta-glucosidase [Source:PGSC_GENE;Acc:PGSC0003DMG400025239],
PGSC0003DMG400025254,462.9091044,1875.973464,-2.0188,0.001854,0.04101,S-adenosyl-L-methionine-dependent uroporphyrinogen III methyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400025254],
PGSC0003DMG400025305,5227.136947,3021.560403,0.79073,0.0015487,0.036049,Ribosomal protein S26 [Source:PGSC_GENE;Acc:PGSC0003DMG400025305],
PGSC0003DMG400025317,230.2511084,522.2281049,-1.1815,0.00067425,0.019801,E3 ubiquitin ligase [Source:PGSC_GENE;Acc:PGSC0003DMG400025317],
PGSC0003DMG400025319,868.2940898,1507.283367,-0.79569,0.00057215,0.017529,NADH dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400025319],
PGSC0003DMG400025380,42.80712355,13.90604068,1.6221,0.0019779,0.042964,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400025380],
PGSC0003DMG400025399,130.9736676,276.9917138,-1.0806,6.21E-05,0.0032166,Vacuolar membrane protein pep3 [Source:PGSC_GENE;Acc:PGSC0003DMG400025399],
PGSC0003DMG400025414,428.6237048,157.5680233,1.4437,2.68E-08,5.23E-06,Zinc finger protein CONSTANS-LIKE 15 [Source:PGSC_GENE;Acc:PGSC0003DMG400025414],
PGSC0003DMG400025433,584.3532421,151.4568258,1.9479,1.92E-07,2.88E-05,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400025433],
PGSC0003DMG400025459,3085.899009,5269.737318,-0.77204,0.00082668,0.023249,C3HL domain class transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400025459],
PGSC0003DMG400025545,251.3056658,509.0151752,-1.0183,4.58E-05,0.002502,Late blight resistance protein homolog R1B-23 [Source:PGSC_GENE;Acc:PGSC0003DMG400025545],
PGSC0003DMG400025619,582.7218408,322.8290229,0.85204,0.00066179,0.019542,Translational initiation factor eIF1 [Source:PGSC_GENE;Acc:PGSC0003DMG400025619],
